资产账号,交易日（天）,日均权益（自然日）,日均权益(交易日),期末权益汇总
8773739,199,325067.7623,325067.7623,64688484.7
8739507,199,749.7542714,749.7542714,149201.1
8735986,199,0,0,0
8716506,199,1000.57,1000.57,199113.43
7598009,199,0,0,0
8706060,199,1,1,199
8731898,199,1000,1000,199000
8767055,199,41024.55804,41024.55804,8163887.05
8732777,199,1.02,1.02,202.98
8756277,199,0,0,0
8703525,199,391550.5335,391550.5335,77918556.17
8101037,199,7848.956834,7848.956834,1561942.41
7125012,199,318.25,318.25,63331.75
6021120,199,0,0,0
8738791,199,4282.728693,4282.728693,852263.01
8733877,199,31482.62653,31482.62653,6265042.68
7707037,199,16.04,16.04,3191.96
8776226,199,0,0,0
7766011,199,0,0,0
7596013,199,1,1,199
8723269,199,0,0,0
8769777,199,2707.08799,2707.08799,538710.51
8680361,199,0.81,0.81,161.19
8762159,199,11.98030151,11.98030151,2384.08
7309066,199,0,0,0
7082009,199,0,0,0
7230008,199,1.21,1.21,240.79
8705730,199,1.06,1.06,210.94
8712851,199,1054.389347,1054.389347,209823.48
8769627,199,1,1,199
8719771,199,325.3871859,325.3871859,64752.05
8753235,199,45934.91312,45934.91312,9141047.71
7805868,199,1.01,1.01,200.99
8700097,199,9981.866784,9981.866784,1986391.49
8701926,199,1.39,1.39,276.61
7085027,199,0,0,0
8988801,199,1.1,1.1,218.9
6026868,199,1,1,199
8750099,199,27.76,27.76,5524.24
8767239,199,11034.30392,11034.30392,2195826.48
8763967,199,0,0,0
7066050,199,2.54,2.54,505.46
8736523,199,0,0,0
8772793,199,22580.69136,22580.69136,4493557.58
3000229,199,0,0,0
8762232,199,2,2,398
8752523,199,0,0,0
8706685,199,146.7286432,146.7286432,29199
8580066,199,71318.30246,71318.30246,14192342.19
8715826,199,5.61,5.61,1116.39
8720822,199,1,1,199
8728571,199,14957.82442,14957.82442,2976607.06
8738269,199,0,0,0
6002225,199,800.1876884,800.1876884,159237.35
8100322,199,109.79,109.79,21848.21
7329001,199,8.06,8.06,1603.94
8761653,199,1.78,1.78,354.22
8705509,199,1,1,199
8701363,199,380852.0557,380852.0557,75789559.08
8771166,199,0,0,0
6007659,199,5.2,5.2,1034.8
8831836,199,4.06,4.06,807.94
8706156,199,1.653266332,1.653266332,329
8701189,199,6947.268191,6947.268191,1382506.37
8722511,199,0,0,0
8761008,199,0,0,0
8705201,199,1.99,1.99,396.01
8700597,199,0,0,0
8729118,199,0,0,0
8756023,199,1,1,199
8769389,199,0,0,0
8756221,199,1.29,1.29,256.71
7719332,199,1,1,199
7509018,199,1.89,1.89,376.11
8739310,199,10,10,1990
8739690,199,1.23,1.23,244.77
7118505,199,2.76,2.76,549.24
8721701,199,191.9356784,191.9356784,38195.2
8758257,199,2338.494623,2338.494623,465360.43
8733067,199,2002.02,2002.02,398401.98
8760970,199,1.59,1.59,316.41
8719058,199,1,1,199
7805103,199,115704.917,115704.917,23025278.48
8738768,199,297.1740201,297.1740201,59137.63
8727555,199,1,1,199
8716115,199,1380.630754,1380.630754,274745.52
7309005,199,1,1,199
7596017,199,972.14,972.14,193455.86
8770100,199,1,1,199
7132001,199,2.04,2.04,405.96
7219000,199,1.93,1.93,384.07
8712071,199,1.29,1.29,256.71
8752802,199,3.55,3.55,706.45
8726592,199,1,1,199
8101890,199,0,0,0
8801708,199,9993.96,9993.96,1988798.04
7966035,199,13231.38146,13231.38146,2633044.91
8101391,199,0,0,0
8610009,199,2,2,398
8706591,199,1011.37,1011.37,201262.63
8765150,199,97363.41,97363.41,19375318.59
8761782,199,3641.53,3641.53,724664.47
6027611,199,0,0,0
8100103,199,3.44,3.44,684.56
8721902,199,0,0,0
8710600,199,0,0,0
8717060,199,1.66,1.66,330.34
7328005,199,6.11,6.11,1215.89
8768567,199,11086.10854,11086.10854,2206135.6
8721907,199,2.41,2.41,479.59
8761800,199,40367.7607,40367.7607,8033184.38
8772206,199,8110.84005,8110.84005,1614057.17
8733709,199,1.61,1.61,320.39
8766980,199,0,0,0
8712299,199,316.0801005,316.0801005,62899.94
8757905,199,188,188,37412
8531005,199,0,0,0
8712282,199,60.86,60.86,12111.14
8725635,199,0,0,0
7028078,199,8.5,8.5,1691.5
8732968,199,1.3,1.3,258.7
8763009,199,16335.56296,16335.56296,3250777.03
7129003,199,0,0,0
7990023,199,0,0,0
7070400,199,2.1,2.1,417.9
7860022,199,1,1,199
8706268,199,1001,1001,199199
8750385,199,1,1,199
8712863,199,1.64,1.64,326.36
8610012,199,0,0,0
8755565,199,1.66,1.66,330.34
8727566,199,1056.37,1056.37,210217.63
8763581,199,23213.82367,23213.82367,4619550.91
8702910,199,4161.054171,4161.054171,828049.78
8729759,199,0,0,0
8726779,199,1.92,1.92,382.08
7832123,199,1.35,1.35,268.65
8750565,199,1.17,1.17,232.83
8718880,199,0,0,0
8720029,199,8.6,8.6,1711.4
7536006,199,1,1,199
8721336,199,47.07,47.07,9366.93
8725871,199,1,1,199
8731810,199,1.72,1.72,342.28
8769157,199,0,0,0
8988837,199,14.02,14.02,2789.98
8515515,199,0,0,0
8750017,199,3525.63,3525.63,701600.37
7588333,199,0,0,0
3000818,199,0.54,0.54,107.46
8770278,199,3400.691106,3400.691106,676737.53
8715958,199,62.66150754,62.66150754,12469.64
8739727,199,14922.46683,14922.46683,2969570.9
8723358,199,0,0,0
8735382,199,1.91,1.91,380.09
8715217,199,1.27,1.27,252.73
8765161,199,1.01,1.01,200.99
6016707,199,6.19,6.19,1231.81
8610089,199,1.47,1.47,292.53
8101165,199,9034.91608,9034.91608,1797948.3
8515015,199,8982.505779,8982.505779,1787518.65
7125153,199,204.05,204.05,40605.95
8725786,199,0,0,0
8723716,199,724.4243719,724.4243719,144160.45
8755185,199,48.47,48.47,9645.53
8736100,199,0,0,0
8725168,199,0,0,0
8716102,199,0,0,0
8753585,199,2.59,2.59,515.41
7118361,199,26,26,5174
8733809,199,1.98,1.98,394.02
8767025,199,1.08,1.08,214.92
8715207,199,0,0,0
8771092,199,0,0,0
8581034,199,3166.13,3166.13,630059.87
8773731,199,0,0,0
8762895,199,1.2,1.2,238.8
8753153,199,1.33,1.33,264.67
8756289,199,1800.069347,1800.069347,358213.8
6031908,199,0,0,0
7856007,199,0,0,0
8761101,199,25001,25001,4975199
8717736,199,1,1,199
7205006,199,0.56,0.56,111.44
7381076,199,1.12,1.12,222.88
8715629,199,1.49,1.49,296.51
8703792,199,6229.174673,6229.174673,1239605.76
8729313,199,0,0,0
8757903,199,5040.38005,5040.38005,1003035.63
7532005,199,3895.494221,3895.494221,775203.35
7933086,199,0,0,0
7806009,199,0,0,0
8100510,199,0,0,0
8729509,199,6.85,6.85,1363.15
8100020,199,10.51,10.51,2091.49
7068165,199,4.4,4.4,875.6
7609011,199,60.6,60.6,12059.4
8516288,199,817.24,817.24,162630.76
8759950,199,8359.864774,8359.864774,1663613.09
7733035,199,0,0,0
8732076,199,0.99,0.99,197.01
8706625,199,0,0,0
7070996,199,1,1,199
7906007,199,2.48,2.48,493.52
7306002,199,1.05,1.05,208.95
8732878,199,0,0,0
8761003,199,312632.9235,312632.9235,62213951.77
8777333,199,0,0,0
8755509,199,0,0,0
8715758,199,1672.042211,1672.042211,332736.4
8728231,199,2.1,2.1,417.9
6002233,199,1,1,199
8100598,199,1,1,199
8735097,199,0,0,0
7666005,199,1.87,1.87,372.13
8766369,199,1999.965377,1999.965377,397993.11
8712073,199,1,1,199
8739185,199,1.12,1.12,222.88
8716360,199,1.82,1.82,362.18
6060109,199,2.75,2.75,547.25
8750687,199,0,0,0
8765191,199,50555.02101,50555.02101,10060449.18
8610031,199,27147.61995,27147.61995,5402376.37
8771590,199,0,0,0
8758011,106,5.64321608,10.59433962,1123
8775975,199,3.35,3.35,666.65
8703961,199,12.59,12.59,2505.41
7832200,199,1,1,199
8718852,199,4338.925226,4338.925226,863446.12
8769965,199,0,0,0
8736380,199,6.28,6.28,1249.72
8761169,199,633.04,633.04,125974.96
8721627,199,1,1,199
8762913,199,1381.352965,1381.352965,274889.24
7213266,199,0,0,0
8730926,199,1.16,1.16,230.84
8702376,199,0,0,0
8738523,199,29428.06784,29428.06784,5856185.5
8750323,199,0,0,0
8760375,199,0,0,0
8702177,199,1,1,199
8725095,199,0,0,0
8722316,199,0,0,0
8752930,199,0,0,0
8752928,199,1.85,1.85,368.15
8739962,199,40151.12598,40151.12598,7990074.07
8770688,199,20000.22,20000.22,3980043.78
8726372,199,1,1,199
7725028,199,0,0,0
8715672,199,29472.28915,29472.28915,5864985.54
8830557,199,0.64,0.64,127.36
8582137,199,1345199.421,1345199.421,267694684.9
8713816,199,0,0,0
8732983,199,0,0,0
8751803,199,6011.66,6011.66,1196320.34
7125091,199,0,0,0
8100533,199,320.1771357,320.1771357,63715.25
8758012,199,3637.765075,3637.765075,723915.25
8763172,199,1.19,1.19,236.81
8728001,199,0,0,0
8716796,199,1,1,199
8751039,199,1,1,199
8766913,199,0,0,0
8761883,199,6.62,6.62,1317.38
7807808,199,1,1,199
8718781,199,1107.309799,1107.309799,220354.65
8731938,199,27603.08598,27603.08598,5493014.11
7068000,199,618.5480905,618.5480905,123091.07
7128009,199,4.14,4.14,823.86
7138000,199,1,1,199
8800291,199,185.43,185.43,36900.57
8100168,199,1.08,1.08,214.92
8831032,199,1.53,1.53,304.47
7321078,199,2.15,2.15,427.85
8710990,199,1,1,199
8730053,199,2.606683417,2.606683417,518.73
8721992,199,138.28,138.28,27517.72
7125220,199,1.79,1.79,356.21
8763667,199,33.03,33.03,6572.97
7719170,199,0,0,0
8739816,199,424.2730653,424.2730653,84430.34
8751855,199,1.08,1.08,214.92
8767102,199,0,0,0
8726138,199,50.98,50.98,10145.02
8733765,199,1.91,1.91,380.09
8530005,199,0,0,0
7805876,199,0.24,0.24,47.76
8751992,199,1.01,1.01,200.99
8727683,199,1.08,1.08,214.92
6005501,199,366.3445226,366.3445226,72902.56
8736599,199,21.26,21.26,4230.74
8773777,199,16686.86236,16686.86236,3320685.61
8757762,199,1.05,1.05,208.95
6017816,199,0,0,0
8737009,199,1.19,1.19,236.81
8726623,199,13554.54407,13554.54407,2697354.27
8757511,199,64498.28462,64498.28462,12835158.64
8100832,199,1132.30407,1132.30407,225328.51
8719093,199,18323.3908,18323.3908,3646354.77
7707039,199,1.01,1.01,200.99
7766012,199,472.84,472.84,94095.16
8753856,199,2.89,2.89,575.11
8777597,199,146372.2038,146372.2038,29128068.55
8753951,199,1,1,199
8728982,199,42418.40869,42418.40869,8441263.33
8726762,199,0,0,0
7598012,199,0,0,0
8768653,199,20843.37854,20843.37854,4147832.33
8702198,199,1,1,199
8100182,199,171234.853,171234.853,34075735.75
8100319,199,7569.164221,7569.164221,1506263.68
8706629,199,38859.12231,38859.12231,7732965.34
8701776,199,0,0,0
8732733,199,0,0,0
8750222,199,0,0,0
8701190,199,1.02,1.02,202.98
8580397,199,40.89,40.89,8137.11
8768995,199,1,1,199
8773787,199,1.88,1.88,374.12
7700010,199,104940.3505,104940.3505,20883129.75
8700078,199,40646.21899,40646.21899,8088597.58
8765121,199,1.58,1.58,314.42
8770637,199,0,0,0
8772576,199,65070.09462,65070.09462,12948948.83
8711679,199,1.22,1.22,242.78
8737776,199,1.02,1.02,202.98
7637089,199,361.03,361.03,71844.97
8726150,199,0,0,0
7112010,199,167.15,167.15,33262.85
8730790,199,0,0,0
8716368,199,1,1,199
8765815,199,2.16,2.16,429.84
7213197,199,17053.89854,17053.89854,3393725.81
8581330,199,1,1,199
8758197,199,271.2797487,271.2797487,53984.67
8719926,199,258066.4461,258066.4461,51355222.78
8830729,199,2.61,2.61,519.39
7908006,96,0,0,0
8773078,199,217.719397,217.719397,43326.16
8758288,199,27056.37683,27056.37683,5384218.99
8710092,199,1.76,1.76,350.24
7579068,199,0,0,0
8766220,199,1,1,199
8715982,199,960.58,960.58,191155.42
8775736,199,559.49,559.49,111338.51
8726008,199,1,1,199
7555126,199,745.3944724,745.3944724,148333.5
7221013,199,0,0,0
8706033,199,3266.919548,3266.919548,650116.99
8733583,199,40883.38,40883.38,8135792.62
8752572,199,26.04487437,26.04487437,5182.93
6002018,199,1.32,1.32,262.68
8763612,199,3.08,3.08,612.92
7222088,199,0,0,0
8713762,199,1691.732412,1691.732412,336654.75
7028072,199,0,0,0
6001008,199,5.6,5.6,1114.4
8711902,199,2043.69,2043.69,406694.31
8755736,199,49.08,49.08,9766.92
7822018,199,0.44,0.44,87.56
8710019,199,0,0,0
8720568,199,1020.33,1020.33,203045.67
8757961,199,1,1,199
6018707,199,0.05,0.05,9.95
8727630,199,1.29,1.29,256.71
8580199,199,973.7328141,973.7328141,193772.83
8762558,199,215125.6682,215125.6682,42810007.97
8715593,199,1.12,1.12,222.88
8703069,199,9.79,9.79,1948.21
8762380,199,0,0,0
8706192,199,17.3,17.3,3442.7
8738621,199,0,0,0
3000703,199,0,0,0
8728927,199,1.38,1.38,274.62
8750068,199,2,2,398
8701535,199,1.37,1.37,272.63
8777309,199,0,0,0
8731205,199,1,1,199
8712820,199,1.41,1.41,280.59
8761860,199,0,0,0
8732233,199,1,1,199
8773710,199,1,1,199
8703127,199,100.53,100.53,20005.47
7687019,199,1,1,199
8715073,199,0,0,0
8722938,199,98.48201005,98.48201005,19597.92
8719279,199,1,1,199
8755167,199,100,100,19900
8703853,199,18626.52472,18626.52472,3706678.42
8752065,199,0,0,0
8736060,199,1,1,199
8100261,199,1.52,1.52,302.48
8771906,199,0,0,0
8753230,199,1,1,199
8766350,199,154.36,154.36,30717.64
8762683,199,1.52,1.52,302.48
8765279,199,12.24,12.24,2435.76
8100050,199,3503.55,3503.55,697206.45
8776195,199,61610.85864,61610.85864,12260560.87
8518688,199,1,1,199
6016927,199,16.77,16.77,3337.23
8727686,199,1,1,199
8580898,199,42.20603015,42.20603015,8399
8765603,199,247432.6348,247432.6348,49239094.32
8719951,199,193.1926633,193.1926633,38445.34
8515837,199,803.3843216,803.3843216,159873.48
8721738,199,2789.260854,2789.260854,555062.91
8751757,199,0,0,0
8729771,199,1299.259296,1299.259296,258552.6
8716107,199,0,0,0
8620003,199,0.82,0.82,163.18
7070391,199,1.42,1.42,282.58
7805189,199,0,0,0
7291012,199,4.21,4.21,837.79
8755202,199,0,0,0
8725729,199,0,0,0
6000302,199,0,0,0
8711665,199,9.09,9.09,1808.91
8735893,199,15499.1204,15499.1204,3084324.96
8759868,199,4.76,4.76,947.24
8770815,199,0,0,0
7767891,199,1.08,1.08,214.92
8773132,199,9.95,9.95,1980.05
8763318,199,45872.74347,45872.74347,9128675.95
8773251,199,1333.632362,1333.632362,265392.84
8732012,199,0,0,0
7118607,199,0,0,0
8738603,199,111.92,111.92,22272.08
8762900,199,0,0,0
8726652,199,0,0,0
8770923,199,70.84,70.84,14097.16
6003805,199,0,0,0
8737875,199,2357.002261,2357.002261,469043.45
8771670,199,1,1,199
7222180,199,0,0,0
8751760,199,50191.26412,50191.26412,9988061.56
7811010,199,1.93,1.93,384.07
8721775,199,0,0,0
7125173,199,1,1,199
8773135,199,1,1,199
8738806,199,0,0,0
8767950,199,581.6700503,581.6700503,115752.34
8680128,199,2,2,398
8751532,199,1.69,1.69,336.31
8760163,199,1,1,199
8100391,199,1.5,1.5,298.5
8726986,199,0,0,0
8733757,199,36.82874372,36.82874372,7328.92
8753783,199,1,1,199
8722969,199,70.89,70.89,14107.11
8752755,199,410.561206,410.561206,81701.68
8763781,199,1,1,199
7832027,199,12.39,12.39,2465.61
8702932,199,95179.67472,95179.67472,18940755.27
7703003,199,49958.63,49958.63,9941767.37
7125258,199,6680.426332,6680.426332,1329404.84
7719237,199,2728.37,2728.37,542945.63
6021807,199,34835.90513,34835.90513,6932345.12
8731780,199,17035.0796,17035.0796,3389980.84
7966008,199,0,0,0
8710169,199,951.8955276,951.8955276,189427.21
8736329,199,432037.005,432037.005,85975363.99
8988909,199,0,0,0
8725256,199,0,0,0
8728009,199,1,1,199
8713525,199,396239.7763,396239.7763,78851715.49
7086003,199,21536.64116,21536.64116,4285791.59
8713702,199,0,0,0
8711385,199,0,0,0
8763663,199,49820.92894,49820.92894,9914364.86
7725078,199,3.32,3.32,660.68
3010103,199,1.32,1.32,262.68
8763163,199,1.4,1.4,278.6
8712353,199,0,0,0
7805979,199,1.36,1.36,270.64
8776311,199,0,0,0
8580358,199,3.24,3.24,644.76
8716862,199,1.08,1.08,214.92
8703373,199,8688.196683,8688.196683,1728951.14
8776918,199,1839.685729,1839.685729,366097.46
8760808,199,1.33,1.33,264.67
8610396,199,1,1,199
8738353,199,1.21,1.21,240.79
8772758,199,10.10929648,10.10929648,2011.75
6005101,199,12,12,2388
8100062,199,37.31,37.31,7424.69
8702523,199,82865.65156,82865.65156,16490264.66
7955002,199,2.83,2.83,563.17
8718618,199,0,0,0
8830505,199,0,0,0
8712198,199,25065.11975,25065.11975,4987958.83
8713895,199,0,0,0
8718689,199,47.81,47.81,9514.19
8760988,199,0,0,0
7326013,199,0,0,0
8739672,199,13551.29492,13551.29492,2696707.69
7097032,199,12090.14985,12090.14985,2405939.82
8701353,199,0,0,0
8728226,199,1.58,1.58,314.42
7231008,199,0.78,0.78,155.22
8701927,199,12027.11332,12027.11332,2393395.55
7070852,199,69488.97206,69488.97206,13828305.44
8711863,199,10,10,1990
8731137,199,0,0,0
8701155,199,1.98,1.98,394.02
8727832,199,20,20,3980
7118302,199,13819.83101,13819.83101,2750146.37
7666107,199,43498.72945,43498.72945,8656247.16
8756629,199,1.73,1.73,344.27
8702735,199,7.71,7.71,1534.29
8725793,199,1.31,1.31,260.69
7213172,199,1.07,1.07,212.93
8585580,199,19732.17894,19732.17894,3926703.61
8715552,199,1.8,1.8,358.2
8718833,199,1.78,1.78,354.22
8763001,199,1.05,1.05,208.95
8728999,199,1.91,1.91,380.09
8713813,199,11506.71186,11506.71186,2289835.66
8767758,199,112.4,112.4,22367.6
8751939,199,6091.753668,6091.753668,1212258.98
8711972,199,92.12,92.12,18331.88
8771280,199,3024.147085,3024.147085,601805.27
8750026,199,1.02,1.02,202.98
7515025,199,0,0,0
8762956,199,1,1,199
7731005,199,1.55,1.55,308.45
8765779,199,1.44,1.44,286.56
8705952,199,26745.18307,26745.18307,5322291.43
7276002,199,13326.08879,13326.08879,2651891.67
8771616,199,1.49,1.49,296.51
8752289,199,1.56,1.56,310.44
8727139,199,2357.678693,2357.678693,469178.06
8758862,199,0,0,0
8735988,199,4266.001256,4266.001256,848934.25
8756832,199,0,0,0
7923037,199,37.49,37.49,7460.51
8769575,199,33024.62095,33024.62095,6571899.57
8769691,199,2.01,2.01,399.99
8723835,199,871.47,871.47,173422.53
8765735,199,171.85,171.85,34198.15
8775976,199,0,0,0
8770587,199,51649.97322,51649.97322,10278344.67
6029701,199,0,0,0
8716615,199,11.69,11.69,2326.31
7176031,199,0,0,0
8703303,199,76.73,76.73,15269.27
8735091,199,0,0,0
8757253,199,1.44,1.44,286.56
7222131,199,0,0,0
8771152,199,865.61,865.61,172256.39
8715691,199,40127.31231,40127.31231,7985335.15
8720560,199,0,0,0
7555135,199,4793.89,4793.89,953984.11
8767822,199,1.43,1.43,284.57
8773827,199,827.7269849,827.7269849,164717.67
8775655,199,1675.235477,1675.235477,333371.86
8776279,199,2586.500251,2586.500251,514713.55
8713768,199,23228.32774,23228.32774,4622437.22
8752172,199,0,0,0
7577063,199,0,0,0
8757320,199,0,0,0
8515565,199,6604.974322,6604.974322,1314389.89
8759519,199,1398.642412,1398.642412,278329.84
8100578,199,2.86,2.86,569.14
7107106,199,0,0,0
7805893,199,403.63,403.63,80322.37
8515509,199,0,0,0
8735687,199,99.99,99.99,19898.01
8769980,199,1.02,1.02,202.98
8715253,199,2425.931658,2425.931658,482760.4
8769303,199,4710.88809,4710.88809,937466.73
7965019,199,3.57,3.57,710.43
8732133,199,866.61,866.61,172455.39
7089165,199,0,0,0
8737155,199,0,0,0
8701880,199,1001.73,1001.73,199344.27
8731368,199,28.63,28.63,5697.37
8738309,199,0,0,0
8755977,199,10,10,1990
7018015,199,9429.463819,9429.463819,1876463.3
8733793,199,4.13,4.13,821.87
8772735,199,0,0,0
8739226,199,1.73,1.73,344.27
8711865,199,1,1,199
7051000,199,4580.86,4580.86,911591.14
8758037,199,3.28,3.28,652.72
8755915,199,8573.859045,8573.859045,1706197.95
8761991,199,7978.54,7978.54,1587729.46
8713165,199,1314.35799,1314.35799,261557.24
8713033,199,1.22,1.22,242.78
8750709,199,0,0,0
7070853,199,1,1,199
7070836,199,2303.763518,2303.763518,458448.94
8725380,199,4476.147839,4476.147839,890753.42
8738329,199,1,1,199
8727270,199,0,0,0
8738671,199,4243.416231,4243.416231,844439.83
8701131,199,0,0,0
8777287,199,100,100,19900
8735591,199,1,1,199
8718153,199,1,1,199
8729835,199,0,0,0
8712123,199,141511.6987,141511.6987,28160828.04
8580670,199,1,1,199
8765972,199,5890.627739,5890.627739,1172234.92
8702031,199,34.55,34.55,6875.45
8711318,199,1,1,199
8706027,199,20311.18889,20311.18889,4041926.59
8580759,199,0,0,0
8775980,199,34331.05533,34331.05533,6831880.01
8711200,199,33201.81779,33201.81779,6607161.74
8581335,199,1398.82,1398.82,278365.18
8738506,199,2.71,2.71,539.29
8721259,199,7777.656784,7777.656784,1547753.7
8831396,199,17262.96553,17262.96553,3435330.14
7698129,199,1,1,199
8767132,199,37570.73055,37570.73055,7476575.38
8750959,199,5.75,5.75,1144.25
7118371,199,10.38,10.38,2065.62
8759957,199,1,1,199
8756180,199,1,1,199
8713703,199,10.06,10.06,2001.94
8706125,199,370915.4521,370915.4521,73812174.97
8101399,199,0,0,0
6020108,199,14136.51558,14136.51558,2813166.6
8756630,199,1.89,1.89,376.11
7891019,199,89.2,89.2,17750.8
8731927,199,8.27,8.27,1645.73
8719620,199,1.04,1.04,206.96
8763506,199,1.8,1.8,358.2
8773272,199,477.9018593,477.9018593,95102.47
8739686,199,1,1,199
8703952,199,819.0904523,819.0904523,162999
8580002,199,5.41,5.41,1076.59
8750732,199,16867.85714,16867.85714,3356703.57
7213207,199,1.78,1.78,354.22
8763638,199,44520.23367,44520.23367,8859526.5
8761682,199,4.69,4.69,933.31
8769678,199,72.47,72.47,14421.53
8725156,199,12.95,12.95,2577.05
6089203,199,103.61,103.61,20618.39
8715592,199,0,0,0
8753060,199,7.06,7.06,1404.94
8762538,199,0,0,0
8763911,199,0,0,0
7321035,199,10,10,1990
8737239,199,1,1,199
8776671,199,0,0,0
8722837,199,2424.110553,2424.110553,482398
8728198,199,1,1,199
8755863,199,4.82,4.82,959.18
8762251,199,2329.643216,2329.643216,463599
7101012,199,77044.25322,77044.25322,15331806.39
8738173,199,0,0,0
8767166,199,0,0,0
7071062,199,1.73,1.73,344.27
8580823,199,1,1,199
8733886,199,1.01,1.01,200.99
7666065,199,8.23,8.23,1637.77
8718077,199,0,0,0
8732573,199,1001.91,1001.91,199380.09
7719075,199,0,0,0
8767101,199,5928.143467,5928.143467,1179700.55
8750030,199,1265.49,1265.49,251832.51
8718526,199,98818.57608,98818.57608,19664896.64
8766303,199,0,0,0
8713677,199,1,1,199
7597001,199,1,1,199
8751119,199,0,0,0
8720397,199,1,1,199
6031201,199,1.9,1.9,378.1
7263037,199,2347.216382,2347.216382,467096.06
7805925,199,5.06,5.06,1006.94
8775695,199,0,0,0
7639001,199,97,97,19303
7118196,199,1,1,199
8750702,199,1.67,1.67,332.33
8727972,199,1,1,199
8771517,199,3699.80196,3699.80196,736260.59
8759155,199,2.03,2.03,403.97
7213327,199,22996.74251,22996.74251,4576351.76
6011110,199,0,0,0
8757322,199,1,1,199
8768376,199,34117.93784,34117.93784,6789469.63
8763609,199,0,0,0
7890009,199,0,0,0
